ID,pred
25318,0.08938460390175645
25319,0.001483824569651169
25320,0.009049565282592252
25321,0.6703285915763116
25322,0.006638470653897413
25323,0.0005122794622783753
25324,0.00010107346124663483
25325,0.019563202144420647
25326,0.02579546991445113
25327,0.2719813295562061
25328,0.47795160304310497
25329,0.002593304273365997
25330,0.00029708436206076123
25331,0.0001865146387076221
25332,0.0012246681709285237
25333,0.016781689321880885
25334,0.6033441091462037
25335,0.036258930368916045
25336,0.29516537549383226
25337,0.9389901524577197
25338,0.6354854298910169
25339,0.8892989468568279
25340,0.0011879567682649284
25341,0.200510526769514
25342,0.9609097119949095
25343,0.07093849245590649
25344,0.0458747426308356
25345,0.8835648801726153
25346,0.3513935792559262
25347,0.01743592847249429
25348,0.42478806463335056
25349,0.11629189996037607
25350,0.4122823912427253
25351,0.7660641835654357
25352,0.8839239834650923
25353,0.32922868963169855
25354,0.03816831682843624
25355,0.444964070906385
25356,0.1260492799476433
25357,0.0062339501906593054
25358,0.0842190747268323
25359,0.10562517488372526
25360,0.0007875529575867769
25361,0.11309307577745895
25362,0.06813127764605899
25363,0.5760861320900363
25364,0.0028080208852087805
25365,0.0010825232306011397
25366,0.010301580429721525
25367,0.0014789776254159489
25368,0.39242202412160215
25369,0.0008291235543878726
25370,0.00023869124865430358
25371,0.0007524029997550344
25372,0.0009962834042792211
25373,0.007347065132195132
25374,0.21716671026627318
25375,6.084444648662279e-05
25376,0.0009282731514569494
25377,0.0007817085338352095
25378,0.0010417871685771325
25379,0.004586952543423604
25380,0.038939510488156845
25381,0.0028655516715767613
25382,0.0001526757183795661
25383,0.22910871512414308
25384,0.000540559080946575
25385,0.034242816752111764
25386,0.0075562892233506955
25387,0.6228099410442763
25388,0.04240139129992459
25389,0.6017456988385361
25390,0.475623957733584
25391,0.06818533464008682
25392,0.6053351286561824
25393,0.016282666938138655
25394,0.5089501624354523
25395,0.020929911970494378
25396,0.008643429329931234
25397,0.0038321051527374144
25398,0.7985972534576298
25399,0.6087912599942278
25400,0.05496574173211906
25401,0.0018354491670289975
25402,0.5655563491872623
25403,0.003416945290879476
25404,0.101237558314676
25405,0.7549165409472322
25406,0.00010246658285812379
25407,0.005437839250928789
25408,0.0823419138519203
25409,0.017239347939281786
25410,0.012184237216190113
25411,0.007659834439528073
25412,0.021159792837075003
25413,0.04445915143678193
25414,0.23204592353496112
25415,0.007488361619405484
25416,4.5769836053270995e-05
25417,0.04432349240040499
25418,0.016126613297548744
25419,0.0008157655499316206
25420,0.00291145092125689
25421,2.2978297664213176e-05
25422,0.00028355963307727605
25423,0.002493107926426095
25424,0.0011691948426810676
25425,0.00023338033133098705
25426,0.026012285489079818
25427,0.06875126860255384
25428,0.0036848167199487313
25429,0.05991877775412319
25430,0.010163260389515262
25431,0.02322496982934848
25432,0.0015618235371016023
25433,0.0019995162468166958
25434,0.649242283342177
25435,0.0034105208206648093
25436,0.0002508214834990092
25437,0.001866109614830808
25438,0.0015101558623568953
25439,0.49650346777823046
25440,0.13162931147760482
25441,0.5967067185986059
25442,0.0007316962017693425
25443,4.808118129348188e-05
25444,0.18024906013472014
25445,0.0008802612072931443
25446,0.0018197820641533088
25447,0.017118876178025443
25448,0.0017105618088624002
25449,0.022644788179450082
25450,0.004336208544562185
25451,0.00686917708815537
25452,0.005855579945411917
25453,0.007072186281593097
25454,0.2540239885361558
25455,0.001389387206262447
25456,0.002785992154673328
25457,0.35577889335563717
25458,0.24638796924858472
25459,0.021751073418478366
25460,0.02367036051001074
25461,0.015133541063664295
25462,0.223043738251662
25463,0.27800761455601913
25464,0.00045728203188441903
25465,0.0005721196402747314
25466,0.011355436189956098
25467,0.2582473753909205
25468,0.04130805051201739
25469,6.360517371679774e-05
25470,0.010721357432381942
25471,0.00010525107437205857
25472,0.0024590427755053993
25473,0.39850840875961363
25474,0.0015466882763091774
25475,0.013415895071469567
25476,0.0004362081857665545
25477,0.0023700144541291823
25478,0.6592836037053577
25479,0.0011354997281638685
25480,0.021050291937053513
25481,0.03990168540558925
25482,0.0001960749135455758
25483,0.00022916510878495208
25484,0.01883483070563873
25485,0.6754619173797426
25486,0.385993789299449
25487,0.0062931254034355654
25488,0.5691540940343235
25489,0.6789818168101708
25490,0.38376793524460245
25491,0.5183252132552777
25492,0.0022404677622066284
25493,0.8093448455873956
25494,0.708743316383986
25495,0.026128043899822644
25496,0.0015574071000149644
25497,0.01690539666130399
25498,0.004553449081885324
25499,0.0046265570562044845
25500,0.0018640833715404522
25501,0.006708726724644657
25502,0.579228351663576
25503,0.0004339872111025718
25504,0.0011187950397427682
25505,0.7447431486591124
25506,0.06550874171427189
25507,0.0023830236903237783
25508,0.006659159447629621
25509,0.024368101047162395
25510,0.046121984082923013
25511,0.3610368878386683
25512,0.017070068011962036
25513,0.008163169856876755
25514,0.002784734801261273
25515,0.26678668471475914
25516,0.002108963440454715
25517,6.183046301805769e-05
25518,0.46769469053606644
25519,0.002718539087620781
25520,0.07483785347912449
25521,0.0008883111822809115
25522,0.0007946231209708094
25523,0.5670451586785062
25524,0.009493803934057327
25525,0.5444309229100657
25526,0.7773222199366859
25527,0.03553698096760967
25528,0.0035232312997343887
25529,0.02933824578714028
25530,0.0006383487596759053
25531,0.0008507973863504655
25532,0.34810676513150063
25533,0.019372827856169988
25534,0.13703399109229117
25535,0.028595378395091485
25536,0.21083807580399264
25537,7.242098736446448e-05
25538,0.041729165010527314
25539,0.27247084967456486
25540,0.797459271106649
25541,0.5184543431440107
25542,0.0030681675978887755
25543,0.0494198738792247
25544,0.10369808903109431
25545,0.0005094315351729533
25546,0.008997324284706154
25547,0.010525190021421485
25548,0.06509889665120859
25549,0.000103461177005085
25550,0.021673116091091977
25551,0.7585401531734296
25552,0.7862021608206214
25553,0.00621439780565366
25554,0.002249521609208925
25555,0.20883521106525216
25556,0.8666158302086648
25557,0.017209442556640316
25558,0.001191453341624368
25559,0.00018792837272715225
25560,0.07154075703703269
25561,0.32592142176521033
25562,0.021977700140438455
25563,0.010630770625107727
25564,0.9342179146081458
25565,0.002176390219932172
25566,0.03434497357804398
25567,0.05096220980850317
25568,0.3551715455079839
25569,0.008691071596120321
25570,0.0019862964066744053
25571,0.4731862618246901
25572,0.00010548164362603976
25573,0.006048140823222397
25574,0.027549643184804937
25575,0.004379435162756461
25576,0.040824520930983
25577,0.027608213224461987
25578,0.00032071741364470045
25579,0.005533708788200353
25580,0.00462400500595872
25581,0.037952293762993604
25582,0.0016672852991641053
25583,0.1868351215648093
25584,0.011507640680208365
25585,0.13482517196081228
25586,2.4288143349745884e-05
25587,0.00012079263706620379
25588,0.0010924484313230257
25589,0.0034643952456506824
25590,2.746876067720024e-05
25591,0.0008879790957125648
25592,0.0030543117539103353
25593,0.011370551032606768
25594,0.04959811858404885
25595,0.34787419369074357
25596,0.14367563511751696
25597,3.206270447207014e-05
25598,0.050639406497101164
25599,0.008966768893292782
25600,0.0002470764970035268
25601,0.0017717202093577569
25602,0.001050321224213789
25603,0.06215725481956483
25604,0.005229213246115223
25605,0.028096822618443307
25606,0.0039034705445943384
25607,0.0011516507686976272
25608,0.001592329649966387
25609,0.0006541405636890625
25610,0.44175276203602154
25611,0.14200551153144422
25612,0.005185140539186943
25613,0.00024278677860867354
25614,0.861096879259856
25615,0.05253515995809728
25616,0.0011707738469348503
25617,0.001782318343296543
25618,0.6018730792225914
25619,0.006305933968506479
25620,0.006107865444853736
25621,0.04594447071016646
25622,0.17545268631973457
25623,0.0006137308820309062
25624,0.5066290454632703
25625,0.2122539444933229
25626,0.000737288056014604
25627,0.22384455647166893
25628,0.047963911323213655
25629,0.7170507355857055
25630,0.035916742412351335
25631,0.465046056044106
25632,0.5012187039653996
25633,0.02334438122795531
25634,0.0913739338305727
25635,0.0004245677021698935
25636,0.058741727177964706
25637,0.0002338720306892424
25638,0.02991627886695869
25639,5.302226538929111e-05
25640,6.744015110141106e-05
25641,0.00030657531283283864
25642,0.013873871967165984
25643,0.0015759682135891183
25644,0.0006350596766882992
25645,0.04815916350319989
25646,0.0021147716627089516
25647,0.002059394549373821
25648,0.6831498381097305
25649,0.044791185990672965
25650,0.15345666864829138
25651,0.006034454422576738
25652,0.17165850835660404
25653,0.3478281140108702
25654,0.0026845997216533805
25655,0.0018619914270603325
25656,0.4970274867111383
25657,0.005954015959611701
25658,0.01300080366556099
25659,0.002127515092438526
25660,0.0017957708443103045
25661,0.0022022999165782968
25662,0.0013072610625504404
25663,0.44092317797743397
25664,0.0010153690160303382
25665,0.014056601235915228
25666,0.06694595994442888
25667,0.007218348718406949
25668,0.0022469683328124918
25669,0.03285363863207054
25670,0.23769588293403882
25671,0.14366475340616927
25672,0.0032469957919203586
25673,0.0007406665590997642
25674,0.021886757422630018
25675,0.36881204805115086
25676,0.00017225335848954798
25677,0.00026275920586599086
25678,0.0005810366745493519
25679,0.04579368448475266
25680,0.007235157642274042
25681,0.003438230874664204
25682,0.01022587485433922
25683,0.2661231353862584
25684,0.007799825844093911
25685,0.00011696330384443237
25686,0.5871186486075352
25687,0.0014765005525945872
25688,0.24400878105883927
25689,0.804130393246619
25690,0.3149382271836548
25691,0.005703663400379835
25692,0.328564858066004
25693,0.3158061239442863
25694,0.0005508218631180054
25695,0.03829115478157105
25696,0.008509356726157057
25697,0.48978114519588645
25698,0.006428584818871646
25699,0.0004451931094003198
25700,0.007514272008960851
25701,0.50403937950954
25702,0.00429072530356878
25703,0.01349640152566038
25704,0.004389634038285997
25705,0.06481318067072842
25706,0.4667995602903045
25707,0.008563158634604011
25708,0.23728401064705995
25709,0.3843920128006238
25710,0.002397651427639533
25711,0.00925172750601048
25712,4.9741612894487613e-05
25713,0.000655888767126112
25714,0.023873207166265252
25715,0.0022449636763746867
25716,0.003395607250855442
25717,0.006260620506716005
25718,2.9883540685515107e-05
25719,0.2950317452979995
25720,0.0056893853654445764
25721,0.28523315113118647
25722,0.0026748342657072805
25723,0.26502090968899433
25724,0.00035149678997035733
25725,0.0001607951355527286
25726,0.045914385600528095
25727,0.00034230972197974693
25728,0.020032585697498786
25729,0.028548813286180266
25730,0.0009183344685231869
25731,0.0011880244620188405
25732,0.0009520385714834811
25733,0.5555574492586646
25734,0.0409701854587289
25735,0.011378937672571593
25736,0.004693724149209232
25737,0.5186489080457963
25738,0.8146516346801135
25739,0.05438883199613385
25740,0.007693749834605033
25741,0.041415689320208254
25742,0.4317438203726258
25743,0.0007612517094526496
25744,0.14346374002029885
25745,0.005850127579057427
25746,0.01994551877258764
25747,0.011500501410145842
25748,0.4690452535607165
25749,0.8598387608517314
25750,0.038154188870638525
25751,0.00461604566597563
25752,0.05533985149168742
25753,0.006999160272174562
25754,0.34791196783760614
25755,0.020294717739711244
25756,0.15690917052234138
25757,0.5196460541234849
25758,0.49563658139056876
25759,0.024258202300745248
25760,0.023417529261840847
25761,0.0221856788913435
25762,0.1501413639391115
25763,8.843263618409925e-05
25764,0.018793278233340587
25765,0.00035554882562754855
25766,0.06853162997893493
25767,0.9092153100407697
25768,0.10722277119906458
25769,0.8326938196218107
25770,0.036502612220371954
25771,0.7519878263795492
25772,0.891108483108521
25773,0.004551974670016333
25774,0.008961548462236664
25775,0.7605486417679476
25776,0.9620094796041063
25777,0.5061930649392296
25778,0.8033437740556216
25779,0.8354186792421592
25780,0.9008301481608635
25781,0.019480358790169676
25782,0.9198928005635558
25783,0.02015208195134118
25784,0.05997466371784644
25785,0.41829722080798815
25786,0.1475675914791458
25787,0.0029963278069490827
25788,0.0005756756501842731
25789,0.004610826396318507
25790,0.0010224863844024124
25791,0.005060294434914114
25792,0.002148497510693672
25793,0.013645607918624321
25794,0.0005537714488596004
25795,0.07063997818645991
25796,0.019368675000295786
25797,0.0018149786730871555
25798,0.05322266340091499
25799,0.32384464169589106
25800,0.00742965697087728
25801,0.021527586073889094
25802,0.00020282769746671675
25803,0.00424963649134589
25804,0.18332814206916775
25805,0.008862514908401028
25806,0.01946441507195468
25807,0.11372280241452383
25808,0.20419206894506164
25809,0.09694855261695688
25810,0.11973142284616423
25811,0.8453237931782637
25812,0.981271722968787
25813,0.4021871639933335
25814,0.2754806175344851
25815,0.49681173200317325
25816,0.9663906012119724
25817,0.0637921916551743
25818,0.014016902030945586
25819,0.20841886608317017
25820,0.3059643641988777
25821,0.010949398142941715
25822,0.09666120207206687
25823,0.8582679986419101
25824,0.8336488282039753
25825,0.5199839107090801
25826,0.23600871714108743
25827,0.04024652217321054
25828,0.9787082534304331
25829,0.9262905320001972
25830,0.05346884179915199
25831,0.9808010223673285
25832,0.00012828016917275419
25833,0.4037539470972355
25834,0.8336734791684203
25835,0.026773581167255776
25836,0.0007393730026813968
25837,0.036899654585872924
25838,0.70559143795185
25839,0.5634955190868156
25840,0.00037160032839069894
25841,0.6336914140831429
25842,0.01121480754289653
25843,0.03606590346341999
25844,0.004352996693579466
25845,0.8483662275031282
25846,0.11430320152786913
25847,0.0004478098168828961
25848,0.020130323815637178
25849,0.0543245803244144
25850,0.007898600240245952
25851,0.042151226307193784
25852,0.00879255990544015
25853,0.23171689565409598
25854,0.00043193377658756684
25855,0.008496186216928143
25856,0.03354162908765836
25857,0.0004978030250225286
25858,0.00028901450338600067
25859,0.43070831417958083
25860,0.04481004963463107
25861,0.011072692814576662
25862,0.009806972984488625
25863,0.0014816087088866587
25864,0.003237882628748607
25865,0.0037307332173396675
25866,0.007098282917542616
25867,0.0008365546223105022
25868,0.0005906636573639176
25869,0.002233947796701286
25870,0.01760909518083771
25871,0.07176178947100824
25872,0.011354370101854073
25873,0.607895547740105
25874,0.5275143734510745
25875,0.0006247620857025679
25876,0.01423905713236189
25877,0.057095510142206915
25878,0.0004887247565213001
25879,0.025250804135478335
25880,0.05532782582684567
25881,0.1750428819563904
25882,0.017717997094412026
25883,0.015418649523493342
25884,0.1155405799533412
25885,0.08894019434326098
25886,0.9149989116273476
25887,0.0721231484111638
25888,0.8838051159344368
25889,0.6920744710739823
25890,0.013826041175192939
25891,0.8276793037189174
25892,0.13466039661414306
25893,0.007132958414886248
25894,0.30274906727796574
25895,0.11908196413264624
25896,0.000404255783802595
25897,0.3275652302340483
25898,0.0028811590616740945
25899,0.058257321958083245
25900,0.776843372209196
25901,0.834024379505313
25902,0.016405124249787878
25903,0.032037332280516605
25904,0.15236895102368697
25905,0.8042937182459091
25906,0.0005264178974515563
25907,0.020888880783593772
25908,0.8984076611782869
25909,0.9518890167765287
25910,0.05832574147894998
25911,0.16653276618488558
25912,0.7985824887926147
25913,0.9432257740738903
25914,0.8268528622791876
25915,0.674792830033285
25916,0.008013823317843897
25917,0.015228842801018959
25918,0.015567613959046107
25919,0.3485798348738147
25920,0.5947987448541362
25921,0.23623707788243495
25922,0.3449577011489439
25923,0.11487687595832817
25924,0.012445795320130194
25925,0.19795321978294153
25926,0.001323969466587992
25927,0.00025531117539992894
25928,0.013282359115830488
25929,0.8398187006769354
25930,0.023761601771856756
25931,0.059841643698771686
25932,0.008617681989075686
25933,0.633175226084102
25934,0.12101014744187591
25935,0.5941899683879251
25936,0.0216190971069327
25937,0.8766036351282884
25938,0.39117274848756084
25939,0.0025058516289605632
25940,0.0027380136751313923
25941,0.0013387703322942771
25942,0.2533951097786638
25943,0.46303595241872025
25944,0.942059365748549
25945,0.9564597862201065
25946,0.9425373078477975
25947,0.8307027932883914
25948,0.10089690088577158
25949,0.0022385048368902174
25950,0.2722798304915061
25951,0.8388407660303308
25952,0.8633849019488125
25953,0.03466719338227257
25954,4.717507928858828e-05
25955,0.3776963961981161
25956,0.009577290841427685
25957,0.01704836304871566
25958,0.34553354617935333
25959,0.09125658156204558
25960,0.11653797049903072
25961,0.01983777236149757
25962,0.002253038091962876
25963,0.0017043736824072623
25964,0.0013686021949639166
25965,0.00032481990959336407
25966,0.0007953776301891682
25967,0.031754016759541155
25968,0.004083295826380066
25969,0.0006219708885182281
25970,0.006511444877889234
25971,0.007206540638835256
25972,0.0003371316078786566
25973,0.0005224199868980488
25974,0.0016281522299981916
25975,0.06502623670436421
25976,0.39177554637084877
25977,0.0016367970334552895
25978,0.2020115244634332
25979,0.15806782528076366
25980,0.00013879355571197837
25981,0.0008536474557591109
25982,0.6040617495414928
25983,0.12759443091606734
25984,0.44989465026908587
25985,7.826549462693721e-05
25986,0.2935901132087412
25987,0.4718372767675969
25988,0.4043141806382893
25989,0.008394632015057918
25990,0.0013387398689924752
25991,0.04345321569821985
25992,0.006327172317964497
25993,0.6068806077222412
25994,0.006951758402979207
25995,0.25737110895321935
25996,0.654448363844288
25997,0.6032457140932426
25998,0.776714053205576
25999,0.42264550238798093
26000,0.21236814314336777
26001,0.03643020848888847
26002,0.0026646455242700607
26003,0.9200222208907494
26004,7.830544791026296e-05
26005,0.8533972993913762
26006,0.6606012117906416
26007,0.0004890034374498053
26008,0.05635079167910455
26009,0.032662959623896905
26010,0.44003995464247103
26011,0.0015132222925436437
26012,0.0006764717306502808
26013,0.06559068777275033
26014,0.47681657448830733
26015,0.0009346934610896581
26016,0.0009156405711433843
26017,0.009660545844258673
26018,0.046210541629373256
26019,0.6120739224970827
26020,0.004865458163043072
26021,0.5307482780671471
26022,0.04683139654463691
26023,0.025066668689405706
26024,0.025596923851243854
26025,0.24258332264640003
26026,0.003410076143572032
26027,0.005809653670391896
26028,0.000868694455117553
26029,0.020025401553838106
26030,1.6709782850370018e-05
26031,0.7526692405180742
26032,0.002295233661419672
26033,0.0044528214842960755
26034,0.07989238512653073
26035,0.20863129374336672
26036,0.6436933641991925
26037,0.0037908391278562237
26038,0.4510865507763043
26039,6.0952740062720993e-05
26040,6.945550779861615e-05
26041,0.3183233184410346
26042,0.005775320822279445
26043,0.004497098325816991
26044,0.0026646313131524616
26045,0.031199663644684107
26046,0.0002077264044933312
26047,4.301370535354475e-05
26048,0.0020175980171195465
26049,0.013723577796522623
26050,0.00014351149155935187
26051,0.15800474663544936
26052,0.005701563448370243
26053,0.0032053702799883167
26054,7.352074128420423e-05
26055,0.005772875718783905
26056,0.0020565972907050033
26057,0.2113644807952668
26058,8.174454063593617e-05
26059,0.0008170314166069726
26060,0.06692894861695574
26061,0.005612370116181517
26062,0.003372957172432297
26063,0.000205226855958832
26064,0.05121348839751415
26065,0.00018904583888666498
26066,0.003873283741247666
26067,0.03725856017055661
26068,0.058167451182302536
26069,0.3075395153191953
26070,0.06355926101954114
26071,0.00019653777116573546
26072,0.4742540897618095
26073,0.0030566730284954506
26074,0.027542359144659558
26075,0.013760630200542303
26076,0.09794252456709655
26077,0.0018180521305848072
26078,0.005942189048085547
26079,0.0003528864222456269
26080,0.33173948154344096
26081,0.12938786199251814
26082,0.0009448219537173994
26083,0.025185969848968332
26084,3.9273430516356595e-05
26085,0.08131811006984552
26086,0.1606329233160176
26087,0.004831193541298393
26088,0.00023378028344490738
26089,0.007723706756102688
26090,0.01633673783195121
26091,0.3412551353106876
26092,0.0003608940396511121
26093,0.0023186731448433277
26094,0.24623541901251347
26095,0.09711984483770289
26096,0.005714715562624921
26097,0.04921166364249231
26098,8.265443926214423e-05
26099,0.004755253205421411
26100,0.009445755589557596
26101,0.0016319116408910457
26102,0.006571823340050173
26103,0.8394170901806254
26104,0.0002698560911611125
26105,0.07691116939149668
26106,0.3390925581870719
26107,0.18268343840720794
26108,0.8713938356152853
26109,0.014138893643039692
26110,0.00192391233462753
26111,0.035801606031895604
26112,0.6746682750313842
26113,0.03087872268492714
26114,0.03099825263244327
26115,0.28114761688429
26116,0.001617502426734666
26117,0.8151993968909181
26118,0.11668876448105339
26119,0.7196740562508134
26120,0.03863013609387739
26121,0.0006085136186579967
26122,0.003383685875699586
26123,0.9157686599314016
26124,0.6091319034678312
26125,0.026642960922078
26126,0.3656371038958593
26127,0.0006617955878578005
26128,0.0001397726822519955
26129,0.9490307522785796
26130,0.27170997319603984
26131,0.7613087723577391
26132,0.05921538304867691
26133,0.12523195342414384
26134,0.9945742195945888
26135,0.989740194269053
26136,0.15579117444517185
26137,0.9665621194397751
26138,0.21752448550535644
26139,0.022333784916580737
26140,0.9641229127281475
26141,0.021396866388457562
26142,0.8350700891002352
26143,0.008449427621220008
26144,0.01193861663970735
26145,0.06235871340255429
26146,0.27083246967166796
26147,0.27698985835274303
26148,0.011196156892671212
26149,0.08756256754193746
26150,0.10307136538383911
26151,0.0032769753323516524
26152,0.0011894050733497886
26153,0.03279592787447149
26154,0.001043017661366371
26155,0.7719924134778351
26156,0.7037117113492722
26157,0.18102542735707075
26158,3.9669871705826075e-05
26159,0.0005961732874257756
26160,0.004038459162201698
26161,0.009812803193494047
26162,0.007936726678881383
26163,0.02744614571571047
26164,0.003936633077185828
26165,0.0010480633500330194
26166,0.0955086334526476
26167,0.00021186869966838663
26168,0.0023862928854002908
26169,0.09148910791641625
26170,0.00019473651295278836
26171,0.0007660522129911805
26172,0.009210654960520532
26173,0.0008701042189697625
26174,0.018545825435533455
26175,0.00024286961016802968
26176,0.0004724743092031063
26177,0.005467825905460319
26178,0.003017781744365063
26179,0.00048548363091043136
26180,0.0009447355038028617
26181,0.0022855625457213037
26182,0.0014731846231058987
26183,0.15073057758415254
26184,5.442455913017245e-05
26185,0.005490675734073161
26186,0.0003630840083756025
26187,0.0006629909651906633
26188,0.004736874846235109
26189,0.0015455842996008858
26190,0.00018854381600984902
26191,0.0018151480055545127
26192,0.000737306419999678
26193,0.01711146539077921
26194,0.00031113882689646035
26195,0.5784916028121264
26196,0.0010013940521292279
26197,0.001497102139491756
26198,0.3425991226068171
26199,7.110861985087916e-05
26200,0.0019432553973834543
26201,4.471146684954081e-05
26202,0.0006991560511101121
26203,0.01543753416115839
26204,0.00775295139590423
26205,0.15565321544002494
26206,0.0033990112277069782
26207,0.19148984089467777
26208,0.5044478473245398
26209,0.8767913232988405
26210,0.5473749491825357
26211,0.25318513563113654
26212,0.4091026279317303
26213,0.928362549530905
26214,0.42833890774742284
26215,0.002545675578012926
26216,0.365145498851373
26217,0.0671313018259781
26218,0.005169163951749415
26219,0.00739472648099186
26220,0.00020966655940601742
26221,0.037122603646171114
26222,0.11663649593578942
26223,0.0018824994228871198
26224,6.648140761384379e-05
26225,0.009105777878256454
26226,0.0004020518998612935
26227,0.0001127980524134573
26228,0.0009883251493457152
26229,0.0018626625248881535
26230,0.04829331555751171
26231,0.001912752319028573
26232,0.000450180222702243
26233,0.0005607800905308772
26234,0.4957477931374708
26235,0.00836181543016771
26236,0.07529493518575726
26237,0.0019768474821839667
26238,0.004409907211379782
26239,5.711028666481649e-05
26240,0.0005370375792514195
26241,0.002344203438064374
26242,0.03837389859975588
26243,0.0016621184167263125
26244,0.6633055464328129
26245,0.0006314576429085166
26246,0.016433953399581303
26247,0.00395784486386713
26248,6.212605954990671e-05
26249,0.4684922526430683
26250,0.0369654917881151
26251,0.0002096739595870161
26252,0.00015669916521097912
26253,0.0020093315142457103
26254,0.0006328683922710409
26255,0.1656287905810315
26256,0.12760722158672771
26257,0.0005954492201587505
26258,0.00012164146644277776
26259,0.00016630895032444953
26260,0.000830706915346468
26261,0.5963334399815376
26262,0.5548571541275703
26263,0.0003374061824418381
26264,0.12971848175666262
26265,0.10827148699839413
26266,0.0007263771418490646
26267,0.00034117592426206883
26268,0.008644544884100339
26269,0.1498289917839724
26270,0.0007567390454243279
26271,0.0027456685429833568
26272,0.01430820772201565
26273,0.00043413933637445975
26274,0.04298777203647489
26275,0.031369329845217266
26276,0.11442883839982594
26277,0.23560266274065622
26278,0.0033006091686379494
26279,0.43804753682936176
26280,0.1421083808507613
26281,0.16882988603355165
26282,0.23028215024116383
26283,0.003878976822299936
26284,0.20905000686670977
26285,0.26488765469649456
26286,0.0012291362073471156
26287,0.005654552066448412
26288,0.015629898815398714
26289,0.0021757654083799727
26290,0.000423248868140595
26291,0.5247225277984003
26292,0.00010497697609063659
26293,0.009325050151602973
26294,0.0008397966753292603
26295,0.000748532381302555
26296,0.03521944929260926
26297,0.09176204145942518
26298,0.0007854506651219249
26299,0.0012268370118905904
26300,0.0002051712747183926
26301,9.274458229523078e-05
26302,0.0019813554529269813
26303,0.0004291007719392069
26304,0.0011622264281198045
26305,0.03239538424840197
26306,0.009855651096082337
26307,0.004034958222440095
26308,0.38632393833139994
26309,0.00011036777006055967
26310,0.08054839004793136
26311,0.26212919143375096
26312,0.017437833888097453
26313,0.674200156135593
26314,0.0006809670979977862
26315,0.04744521575105182
26316,0.0016359989873849636
26317,0.0005218483628007415
26318,0.003451528380191739
26319,0.20603451641637607
26320,0.03544794677336048
26321,0.045267417368429166
26322,0.0127995527554854
26323,0.23332105524827598
26324,0.0006814574073622531
26325,0.00036175389672321123
26326,0.007370058426294538
26327,0.011646419636681064
26328,0.27904563951308553
26329,1.328321036705209e-05
26330,0.010316747832612987
26331,0.0013299058755912925
26332,0.005497509951564958
26333,0.0013015042926452166
26334,0.0026466107704143575
26335,0.0003257560143611194
26336,0.008609742710842434
26337,8.976092147825338e-05
26338,0.00029502175697375535
26339,0.006349606154660479
26340,0.0005253679203829156
26341,0.0018257565104746612
26342,0.0037867190867452434
26343,0.07800227601591996
26344,0.3313115836271206
26345,0.0005953920143520332
26346,0.02670864955671358
26347,0.06746798460197007
26348,2.908239169238533e-05
26349,0.2722140420111966
26350,0.3336558394640103
26351,0.0031884217284215135
26352,0.007131518609777378
26353,0.9633206274114442
26354,0.005609159316494958
26355,8.597033028404528e-05
26356,0.0015377413298103373
26357,0.0017811038431478274
26358,0.030722513166881932
26359,5.707684157003472e-05
26360,0.0019177835054746582
26361,0.4474229571272441
26362,0.2813576506121732
26363,0.018556583859981837
26364,0.0006585927750340362
26365,0.9761129527632612
26366,0.009833779427161208
26367,0.025988532138032643
26368,0.011640102579291848
26369,0.003618152260910373
26370,0.4138653922891917
26371,0.7912841602665772
26372,0.04010723371369624
26373,0.01721856163532925
26374,0.025812776925827306
26375,0.14260745388649593
26376,0.010383828531177489
26377,0.22223842773629868
26378,1.2679157799026702e-05
26379,0.014710305576933825
26380,0.011566504087746616
26381,0.5569699587359286
26382,0.003069658307065135
26383,0.009275894366054131
26384,0.005820444935414109
26385,0.3862252077344287
26386,0.03881636370106214
26387,0.0003491119791187669
26388,0.014687490313333438
26389,0.002632210214844368
26390,0.00026119793001602433
26391,0.01016718416207314
26392,0.057356482250723255
26393,0.003975299658826875
26394,0.0012921005186949592
26395,0.7550415320767229
26396,0.0019751699761405635
26397,0.005778755681023988
26398,0.2953771361911086
26399,0.6225701162053836
26400,0.012645456234283687
26401,0.17612343679969825
26402,0.0037525202392307694
26403,0.6031181981788706
26404,0.0024565482028269677
26405,0.0951735516161855
26406,0.00192889035289333
26407,0.07317057885967392
26408,0.012610311049037055
26409,0.39104954818322196
26410,0.38941462482997174
26411,0.10838529632022798
26412,0.7375251515458192
26413,0.010465592121963681
26414,0.1033403935255403
26415,0.4464607050931665
26416,0.10910517314007037
26417,0.9253575858692175
26418,0.005437566691969558
26419,0.0036277252616276146
26420,0.8505469343771134
26421,0.0005548641565815642
26422,0.007413591636707232
26423,0.8946914389340811
26424,0.4540008080910509
26425,0.0709297583228138
26426,0.31831371905993977
26427,0.011446357926928469
26428,0.7089601647083537
26429,0.40082258945970406
26430,0.8231672608884527
26431,0.6244462009654047
26432,0.11166868155729313
26433,0.10385397530886663
26434,0.8874449620316797
